Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_44_592.jpg;0;0;0;-0.01923525;108.7602;89.07439;358.5768;56.07286;358.6945
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_44_660.jpg;0;0;0;0;108.7602;89.07441;358.5894;56.07455;358.7066
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_44_725.jpg;0;0;0;0.02257949;108.7602;89.07439;358.5775;56.07503;358.7225
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_44_791.jpg;0;0;0;0.01897795;108.7602;89.0744;358.5669;56.07459;358.7059
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_44_859.jpg;0;0;0;0;108.7602;89.07446;358.5348;56.0737;358.6854
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_44_926.jpg;0;0;0;-0.01982152;108.7602;89.07444;358.5203;56.07549;358.673
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_44_992.jpg;0;0;0;-0.0209674;108.7602;89.07446;358.5352;56.07703;358.6491
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_45_058.jpg;0;0;0;0;108.7603;89.07449;358.5344;56.07932;358.6551
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_45_126.jpg;0;0;0;0.02456942;108.7603;89.07449;358.5308;56.07888;358.6564
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_45_191.jpg;0;0;0;0.01681787;108.7603;89.07446;358.534;56.07952;358.671
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_45_260.jpg;0;-0.1016164;0;0;108.7603;89.07436;358.5698;56.09681;358.6839
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_45_326.jpg;0;0;0.3036089;-0.0190457;108.7596;89.07411;358.6155;56.12119;358.6945
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_45_392.jpg;0;0;0.502593;-0.01735963;108.7586;89.07471;358.6424;56.12091;358.7556
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_45_459.jpg;0;0;0.7026272;0.0182301;108.7593;89.07425;358.6122;56.12334;358.773
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_45_526.jpg;0;0;0.9004805;-0.01127792;108.7589;89.07437;358.6531;56.10502;358.7562
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_45_592.jpg;0;0;1;0.01361552;108.7582;89.0748;358.6252;56.10466;358.8093
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_45_659.jpg;0;0;0;0;108.7588;89.0743;358.65;56.09574;358.7649
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_45_726.jpg;0;0;0;0;108.7583;89.07459;358.6208;56.09513;358.7989
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_45_792.jpg;0;0;0;0;108.7591;89.07402;358.6477;56.07315;358.7412
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_45_861.jpg;0;0;0;0;108.7579;89.07474;358.6164;56.07348;358.8001
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_45_926.jpg;0;0;0;0.02490131;108.7589;89.07402;358.639;56.0629;358.7387
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_45_994.jpg;0;0;0;0;108.7579;89.07465;358.6078;56.06328;358.789
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_46_060.jpg;0;0;0;0.02319901;108.7587;89.07402;358.6313;56.03964;358.729
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_46_127.jpg;0;0;0.198015;-0.01805537;108.758;89.0744;358.6308;56.03859;358.745
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_46_193.jpg;0;0;0.3995547;0.0240665;108.7585;89.0741;358.6014;56.03176;358.7465
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_46_260.jpg;3.002626;0;0.5997298;-0.01765607;108.7579;89.07437;358.6216;56.01899;358.7368
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_46_327.jpg;5.991164;0;0.7989657;0.03390509;108.7579;89.07441;358.5769;56.01963;358.767
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_46_393.jpg;8.986859;0;0.9986787;-0.02144961;108.7579;89.07439;358.5802;56.01971;358.6921
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_46_461.jpg;11.98462;0;1;0.01763695;108.758;89.07439;358.5138;56.01982;358.6433
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_46_527.jpg;15;0;1;0.0198635;108.758;89.07441;358.4843;56.01952;358.5803
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_46_593.jpg;15;0;1;0.02219743;108.7579;89.07439;358.4041;56.01759;358.5957
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_46_661.jpg;15;0;1;0.01337768;108.758;89.07442;358.4271;56.01924;358.5085
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_46_727.jpg;15;0;1;0;108.758;89.07439;358.3924;56.01985;358.5275
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_46_795.jpg;15;0;1;0.01573001;108.758;89.07442;358.3842;56.02218;358.5476
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_46_861.jpg;15;0;1;-0.04105191;108.758;89.0744;358.4487;56.01942;358.5086
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_46_927.jpg;15;0;1;0.04115942;108.758;89.07436;358.4124;56.02135;358.6067
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_46_995.jpg;15;0;1;-0.02559405;108.758;89.07429;358.4977;56.02262;358.6158
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_47_062.jpg;15;0;1;0.03659596;108.7581;89.07426;358.5097;56.02525;358.6912
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_47_127.jpg;15;0;1;-0.03408534;108.7581;89.07421;358.5932;56.02628;358.6688
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_47_195.jpg;15;0;1;0.01940711;108.7581;89.07417;358.58;56.02774;358.7569
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_47_261.jpg;13.47805;0;1;-0.0151645;108.7581;89.07412;358.6255;56.0298;358.7328
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_47_328.jpg;0;0;0;-0.02294264;108.7581;89.07413;358.6101;57.46675;358.7242
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_47_395.jpg;0;0;0;0;108.7581;89.0741;358.5966;57.46683;358.7139
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_47_462.jpg;1.506554;0;0;0.02620316;108.7581;89.07412;358.5725;57.64792;358.7046
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_47_528.jpg;4.545132;0;0;-0.01175544;108.7581;89.07411;358.5878;58.28194;358.6676
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_47_596.jpg;7.534218;0;0;0.01706545;108.7581;89.07416;358.5338;59.90686;358.6371
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_47_664.jpg;10.52172;0;0;0.01613501;108.7581;89.07414;358.4873;61.71188;358.6145
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_47_728.jpg;13.53834;0;0;-0.04604955;108.7581;89.07414;358.4716;63.97501;358.5753
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_47_796.jpg;15;0;0;0.01138607;108.7581;89.07412;358.4517;67.56894;358.5483
