Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_37_999.jpg;7.54353;1;0;0.5708366;102.8222;184.6702;1.136651;255.3483;0.02026646
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_38_057.jpg;8.108372;1;0;0.6231246;102.8145;184.6316;1.196903;255.7641;0.01654841
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_38_124.jpg;5.35753;1;0;0.677115;102.8059;184.5898;1.248576;256.1975;-0.004413136
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_38_195.jpg;2.12167;1;0;0.7496542;102.7964;184.5464;1.237092;256.5355;-0.0033753
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_38_262.jpg;0;1;0;0.7942342;102.7817;184.484;1.20578;256.5342;-0.0002637811
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_38_328.jpg;0;1;0;0.8514271;102.7696;184.434;1.190049;256.5343;-0.0004999389
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_38_390.jpg;0;1;0;0.8987294;102.7565;184.3801;1.218445;256.5497;-0.001090622
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_38_462.jpg;0;1;0;0.9708379;102.7379;184.3038;1.2461;256.5447;-0.0009415747
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_38_527.jpg;3.022603;1;0;1.013634;102.7241;184.2435;1.239363;256.6784;-0.001965193
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_38_594.jpg;6.017311;1;0;1.0779;102.7109;184.1805;1.218621;257.0217;-0.003376998
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_38_661.jpg;9.036448;1;0;1.119989;102.6952;184.0916;1.210077;257.8429;0.007859404
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_38_728.jpg;12.05087;1;0;1.16905;102.6854;184.0212;1.216299;258.7065;0.0339719
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_38_794.jpg;15;1;0;1.229738;102.6774;183.9483;1.200604;259.8612;0.05173467
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_38_862.jpg;15;1;0;1.267076;102.6698;183.8469;1.165107;261.5602;0.0801338
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_38_929.jpg;12.00026;1;0;1.320609;102.6646;183.7673;1.147074;262.6986;0.07849275
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_38_994.jpg;8.97563;1;0;1.381956;102.6595;183.6845;1.147568;263.6633;0.05737234
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_39_061.jpg;8.979363;1;0;1.429072;102.6531;183.5689;1.20165;264.7308;0.02598748
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_39_125.jpg;11.63469;1;0;1.472723;102.6509;183.4789;1.24151;265.7779;0.0289335
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_39_196.jpg;11.60421;1;0;1.531795;102.6512;183.3871;1.237972;267.0342;0.03268937
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_39_257.jpg;8.667776;1;0;1.579097;102.6525;183.2601;1.236634;268.4044;0.00384697
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_39_333.jpg;5.89596;1;0;1.62653;102.6542;183.1612;1.259353;269.169;359.994
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_39_391.jpg;5.408828;1;0;1.686993;102.6556;183.0597;1.276911;269.707;-0.004630015
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_39_458.jpg;8.16247;1;0;1.732488;102.6605;182.9208;1.261659;270.7036;0.003790118
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_39_530.jpg;4.960685;1;0;1.778353;102.6653;182.8133;1.254504;271.395;-9.548879E-06
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_39_596.jpg;1.943876;1;0;1.838712;102.6701;182.7026;1.280859;271.8242;-0.003677673
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_39_664.jpg;0;1;0;1.883453;102.6754;182.551;1.299478;271.9677;-0.001629888
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_39_730.jpg;0;1;0;1.929442;102.679;182.4344;1.289178;271.9684;-0.001134204
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_39_796.jpg;0;1;0;1.989994;102.6826;182.3149;1.2969;271.9577;-0.001135441
